230109VAJP0UK0,2023-01-09 21:23,BENIH TANAMAN UNGGUL CABE RAWIT/BENIH CABE/ BIBIT TANAMAN UNGGUL,,999,1
230109VAJP0UK0,2023-01-09 21:23,BENIH TANAMAN UNGGUL BAYAM MERAH/SEEDS/BIBIT,,999,1
230109VAJP0UK0,2023-01-09 21:23,BIBIT TANAMAN UNGGUL BUNGA TELANG/BLUE TEA/BINIT/BENIH,,4999,1
230109VAJP0UK0,2023-01-09 21:23,POT TANAMAN HITAM PLASTIK DIAMETER 20 22 25 30,25,7000,3
230109VAJP0UK0,2023-01-09 21:23,MEDIA TANAM SIAP PAKAI 4kg KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,3
230107NQ3VGP6H,2023-01-07 06:19,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,2
230108RW7DCTP7,2023-01-08 12:47,POLYBAG TANAMAN HITAM SIAP PAKAI,30 x 30,400,10
2301124E9MVCQT,2023-01-11 23:13,POLYBAG TANAMAN HITAM SIAP PAKAI,15x15,250,10
2301124E9MVCQT,2023-01-11 23:13,POLYBAG TANAMAN HITAM SIAP PAKAI,20x10,280,4
2301124E9MVCQT,2023-01-11 23:13,POLYBAG TANAMAN HITAM SIAP PAKAI,10x15,200,4
2301124E9MVCQT,2023-01-11 23:13,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,2
2301112TEPM9V5,2023-01-11 07:45,Media tanam pasir malang hitam kasar 1kg,,3000,3
2301112TEPM9V5,2023-01-11 07:45,PUPUK KOMPOS ORGANIK MERK ALAM STAR KEMASAN PABRIK,,5870,2
2301112TEPM9V5,2023-01-11 07:45,MEDIA TANAM SIAP PAKAI 4kg KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,2
230109UYE59VQ0,2023-01-09 18:04,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,4
23011253Q739BY,2023-01-12 05:36,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,1
2301138Y9HG7FA,2023-01-13 18:28,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,1
23011398G2P6W4,2023-01-13 21:12,BENIH TANAMAN UNGGUL SAYUR SAWI PAKCOY/SAWI SENDOK/SAWI GAJAH/ BIBIT/SEEDS,,999,1
23011398G2P6W4,2023-01-13 21:12,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,5
23011398G2P6W4,2023-01-13 21:12,CAMPURAN MEDIA TANAM COCOPEAT 1 SAK  KHUSUS GOSEND ATAU GRABSEND,,5870,1
23011398G2P6W4,2023-01-13 21:12,Media tanam pasir malang hitam kasar 1kg,,3000,1
2301112XBGKB91,2023-01-11 08:55,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,2
2301101106C3AC,2023-01-10 14:37,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,5
2301149FM0CCMH,2023-01-13 23:20,BENIH TANAMAN UNGGUL SAYUR SAWI PAKCOY/SAWI SENDOK/SAWI GAJAH/ BIBIT/SEEDS,,999,1
2301149FM0CCMH,2023-01-13 23:20,BENIH TANAMAN TOMAT/BIBIT/SEEDS UNGGUL,,999,1
2301149FM0CCMH,2023-01-13 23:20,[[COD]] BENIH TANAMAN UNGGUL SELADA/ BENIH SELADA/BIBIT TANAMAN,,999,1
2301149FM0CCMH,2023-01-13 23:20,BENIH UNGGUL TANAMAN SAYUR KALE,,999,1
2301149FM0CCMH,2023-01-13 23:20,BENIH TANAMAN UNGGUL SAYUR BASIL BIBIT SEEDS,,999,1
2301149FM0CCMH,2023-01-13 23:20,MEDIA TANAM SIAP PAKAI 4kg MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,1
